142	0.553403	0.431848	20000
143	0.309027	0.314692	20000
144	0.530716	0.355647	20000
145	0.421705	0.318152	20000
146	0.450947	0.513728	20000
147	0.348494	0.364192	20000
148	0.313587	0.576329	20000
149	0.438289	0.364098	20000
150	0.316785	0.256273	20000
151	0.273566	0.330989	20000
152	0.300430	0.245333	20000
153	0.311603	0.544103	20000
154	0.420914	0.489539	20000
155	0.401433	0.179382	20000
156	0.548921	0.470573	20000
157	0.497616	0.457712	20000
158	0.421342	0.283501	20000
159	0.463735	0.373723	20000
160	0.378112	0.264210	20000
161	0.438205	0.263862	20000
162	0.458412	0.549114	20000
163	0.314994	0.419351	20000
164	0.249628	0.308612	20000
165	0.359364	0.308778	20000
166	0.524492	0.414114	20000
167	0.371501	0.565346	20000
168	0.434922	0.308041	20000
169	0.557213	0.352609	20000
170	0.398627	0.237291	20000
171	0.496044	0.493987	20000
172	0.239917	0.487585	20000
173	0.201547	0.430791	20000
174	0.299403	0.311185	20000
175	0.493349	0.226697	20000
176	0.376937	0.521402	20000
177	0.474487	0.417459	20000
178	0.572631	0.293820	20000
179	0.289616	0.558784	20000
180	0.528715	0.269336	20000
181	0.581658	0.480928	20000
182	0.327586	0.414515	20000
183	0.574482	0.365137	20000
184	0.210565	0.514005	20000
185	0.416350	0.417426	20000
186	0.338263	0.509836	20000
187	0.369741	0.492487	20000
188	0.423578	0.383082	20000
189	0.558257	0.470654	20000
190	0.599554	0.432839	20000
191	0.532025	0.447739	20000
192	0.565057	0.299648	20000
193	0.296518	0.437546	20000
194	0.464415	0.551513	20000
195	0.519798	0.551922	20000
196	0.604763	0.440265	20000
197	0.388452	0.593633	20000
198	0.241489	0.259046	20000
199	0.426896	0.344588	20000
200	0.285340	0.350377	20000
201	0.311178	0.207732	20000
202	0.431112	0.615486	20000
203	0.427869	0.325681	20000
204	0.314117	0.560259	20000
205	0.294365	0.416469	20000
206	0.506675	0.216317	20000
207	0.394442	0.570463	20000
208	0.377295	0.476668	20000
209	0.308592	0.502707	20000
210	0.425159	0.279846	20000
211	0.245980	0.451067	20000
212	0.477404	0.542670	20000
213	0.376129	0.242986	20000
214	0.335048	0.596694	20000
215	0.461292	0.488307	20000
216	0.503801	0.394961	20000
217	0.414003	0.353681	20000
218	0.347107	0.417862	20000
219	0.270714	0.528834	20000
220	0.562479	0.344618	20000
221	0.595081	0.347333	20000
222	0.434865	0.277547	20000
223	0.311863	0.301472	20000
224	0.356706	0.462899	20000
225	0.528110	0.254322	20000
226	0.411564	0.309001	20000
227	0.534516	0.282629	20000
228	0.254098	0.398207	20000
229	0.333751	0.393135	20000
230	0.205550	0.495594	20000
231	0.402568	0.316172	20000
232	0.400188	0.470483	20000
233	0.349906	0.587386	20000
234	0.387983	0.530509	20000
235	0.370008	0.559715	20000
236	0.582511	0.275089	20000
237	0.555459	0.453576	20000
238	0.523222	0.261899	20000
239	0.332538	0.382698	20000
240	0.314120	0.355470	20000
241	0.248076	0.239087	20000
242	0.459202	0.287993	20000
243	0.513910	0.583631	20000
244	0.357934	0.513232	20000
245	0.246343	0.272835	20000
246	0.395562	0.357182	20000
247	0.356484	0.564228	20000
248	0.541934	0.530197	20000
249	0.353876	0.486843	20000
250	0.195679	0.367929	20000
251	0.219514	0.385635	20000
252	0.563568	0.280981	20000
253	0.366141	0.326709	20000
254	0.365598	0.285309	20000
255	0.388657	0.606291	20000
256	0.405629	0.208222	20000
257	0.319313	0.584061	20000
258	0.276139	0.270456	20000
259	0.340451	0.370907	20000
260	0.290844	0.359255	20000
261	0.418264	0.382167	20000
262	0.314000	0.499546	20000
263	0.416597	0.544537	20000
264	0.389946	0.557249	20000
265	0.508624	0.326831	20000
266	0.557759	0.259470	20000
267	0.531608	0.571768	20000
268	0.543712	0.315515	20000
269	0.214339	0.300263	20000
270	0.248230	0.370465	20000
271	0.565564	0.545716	20000
272	0.303363	0.566627	20000
273	0.601899	0.476106	20000
274	0.474103	0.556172	20000
275	0.456326	0.579070	20000
276	0.219794	0.430974	20000
277	0.321791	0.295899	20000
278	0.450419	0.502928	20000
279	0.569841	0.301798	20000
280	0.294678	0.578119	20000
281	0.218805	0.396886	20000
282	0.505301	0.519587	20000
283	0.331740	0.351946	20000
284	0.274494	0.305099	20000
285	0.535206	0.558185	20000
286	0.445251	0.382008	20000
287	0.431611	0.510279	20000
288	0.456035	0.256562	20000
289	0.518953	0.458741	20000
290	0.568863	0.386583	20000
291	0.394114	0.287132	20000
292	0.254879	0.491353	20000
293	0.540277	0.478350	20000
294	0.564526	0.329124	20000
295	0.291480	0.368929	20000
296	0.531871	0.533021	20000
297	0.432823	0.252019	20000
298	0.346710	0.353377	20000
299	0.222212	0.504472	20000
300	0.596531	0.416985	20000
301	0.567309	0.469536	20000
302	0.324973	0.474438	20000
303	0.232356	0.317223	20000
304	0.455326	0.553320	20000
305	0.517775	0.231298	20000
306	0.330589	0.199824	20000
307	0.373192	0.484276	20000
308	0.251742	0.506084	20000
309	0.522325	0.257059	20000
310	0.298704	0.524847	20000
311	0.288889	0.259821	20000
312	0.211014	0.430533	20000
313	0.329040	0.471455	20000
314	0.236556	0.275986	20000
315	0.355121	0.195709	20000
316	0.459056	0.312522	20000
317	0.297392	0.253827	20000
318	0.411365	0.274123	20000
319	0.523933	0.454299	20000
320	0.427584	0.501879	20000
321	0.215398	0.469575	20000
322	0.268321	0.439624	20000
323	0.267170	0.353403	20000
324	0.210785	0.436232	20000
325	0.353117	0.253721	20000
326	0.498916	0.257448	20000
327	0.454381	0.205839	20000
328	0.331200	0.452996	20000
329	0.345705	0.312196	20000
330	0.198565	0.406659	20000
331	0.356972	0.427232	20000
332	0.294616	0.508776	20000
333	0.474610	0.253631	20000
334	0.562906	0.318870	20000
335	0.522052	0.444333	20000
336	0.404219	0.512977	20000
337	0.419658	0.438079	20000
338	0.396829	0.437944	20000
339	0.531089	0.234960	20000
340	0.479853	0.390073	20000
341	0.362790	0.389703	20000
342	0.557329	0.311313	20000
343	0.380826	0.326736	20000
344	0.483408	0.458381	20000
345	0.194121	0.404486	20000
346	0.487336	0.454250	20000
347	0.379270	0.604972	20000
348	0.395360	0.387105	20000
349	0.266143	0.465249	20000
350	0.423707	0.475484	20000
351	0.424423	0.411010	20000
352	0.296623	0.432238	20000
353	0.339158	0.520839	20000
354	0.388615	0.234218	20000
355	0.357206	0.503269	20000
356	0.289841	0.575366	20000
357	0.545457	0.444112	20000
358	0.540182	0.436447	20000
359	0.197130	0.344277	20000
360	0.411895	0.314098	20000
361	0.295886	0.477787	20000
362	0.491320	0.370161	20000
363	0.347067	0.503911	20000
364	0.310813	0.249902	20000
365	0.445556	0.347468	20000
366	0.433881	0.202341	20000
367	0.320784	0.285173	20000
368	0.322569	0.347589	20000
369	0.520352	0.556928	20000
370	0.552946	0.260528	20000
371	0.394714	0.503299	20000
372	0.241618	0.264305	20000
373	0.431448	0.381715	20000
374	0.249623	0.334333	20000
375	0.234095	0.367992	20000
376	0.318820	0.272812	20000
377	0.591057	0.289798	20000
378	0.270827	0.344753	20000
379	0.209757	0.288642	20000
380	0.228548	0.261411	20000
381	0.578128	0.284866	20000
382	0.383879	0.602634	20000
383	0.348579	0.245684	20000
384	0.271792	0.472041	20000
385	0.383454	0.493046	20000
386	0.368815	0.487292	20000
387	0.501018	0.496053	20000
388	0.400614	0.265324	20000
389	0.544159	0.468463	20000
390	0.397760	0.273103	20000
391	0.376256	0.516590	20000
392	0.257227	0.470586	20000
393	0.589018	0.360449	20000
394	0.501429	0.413924	20000
395	0.305437	0.475183	20000
396	0.344973	0.406801	20000
397	0.310909	0.514242	20000
398	0.344870	0.259890	20000
399	0.547009	0.332500	20000
400	0.214996	0.372691	20000
401	0.492627	0.461566	20000
402	0.316595	0.365370	20000
403	0.384521	0.382953	20000
404	0.241407	0.274224	20000
405	0.560212	0.455954	20000
406	0.609571	0.371544	20000
407	0.539054	0.379012	20000
408	0.412136	0.496488	20000
409	0.326679	0.445133	20000
410	0.320925	0.362306	20000
411	0.230551	0.528727	20000
412	0.255546	0.246515	20000
413	0.296388	0.367193	20000
414	0.254508	0.479843	20000
415	0.225190	0.443877	20000
416	0.548351	0.465409	20000
417	0.271272	0.547124	20000
418	0.186826	0.456577	20000
419	0.460619	0.353043	20000
420	0.333910	0.285973	20000
421	0.535269	0.382313	20000
422	0.251167	0.488146	20000
423	0.471673	0.592874	20000
424	0.298022	0.453615	20000
425	0.266453	0.389035	20000
426	0.255128	0.524605	20000
427	0.278821	0.523007	20000
428	0.584618	0.462589	20000
429	0.304167	0.355217	20000
430	0.486853	0.208507	20000
431	0.301281	0.509630	20000
432	0.419841	0.478628	20000
433	0.368669	0.214599	20000
434	0.453005	0.335895	20000
435	0.286532	0.356475	20000
436	0.396450	0.362783	20000
437	0.445841	0.425479	20000
438	0.508616	0.296467	20000
439	0.278672	0.373249	20000
440	0.321253	0.301355	20000
441	0.234994	0.408909	20000
442	0.270542	0.558531	20000
443	0.410980	0.537323	20000
444	0.389967	0.239030	20000
445	0.388066	0.408978	20000
446	0.319228	0.396754	20000
447	0.563725	0.324219	20000
448	0.474645	0.223893	20000
449	0.433652	0.333065	20000
450	0.362682	0.515483	20000
451	0.457787	0.533111	20000
452	0.330918	0.335843	20000
453	0.333371	0.508076	20000
454	0.426618	0.422012	20000
455	0.353011	0.573341	20000
456	0.535173	0.471111	20000
457	0.391650	0.527228	20000
458	0.284947	0.462727	20000
459	0.417100	0.550272	20000
460	0.267080	0.549811	20000
461	0.384642	0.566057	20000
462	0.289293	0.539677	20000
463	0.485014	0.577508	20000
464	0.461040	0.515020	20000
465	0.359097	0.436833	20000
466	0.335779	0.539698	20000
467	0.513554	0.578571	20000
468	0.522498	0.438332	20000
469	0.339068	0.470232	20000
470	0.413868	0.516421	20000
471	0.265630	0.575159	20000
472	0.453001	0.190317	20000
473	0.537110	0.227647	20000
474	0.496561	0.282119	20000
475	0.322542	0.453430	20000
476	0.416925	0.316513	20000
477	0.457596	0.192342	20000
478	0.555340	0.443153	20000
479	0.421395	0.454887	20000
480	0.526328	0.429704	20000
481	0.198194	0.310940	20000
482	0.321117	0.367292	20000
483	0.261216	0.259357	20000
484	0.573749	0.527989	20000
485	0.606419	0.322156	20000
486	0.473643	0.347670	20000
487	0.621233	0.401927	20000
488	0.457764	0.361073	20000
489	0.289762	0.533921	20000
490	0.382948	0.585621	20000
491	0.372054	0.524585	20000
492	0.375238	0.609785	20000
493	0.363403	0.530927	20000
494	0.470626	0.577148	20000
495	0.216976	0.319899	20000
496	0.210992	0.486188	20000
497	0.361608	0.293265	20000
498	0.422737	0.254087	20000
499	0.302855	0.532794	20000
500	0.530874	0.320834	20000
501	0.375365	0.454867	20000
502	0.235898	0.332554	20000
503	0.436593	0.501964	20000
504	0.305916	0.365784	20000
505	0.506534	0.315405	20000
506	0.299910	0.504869	20000
507	0.581110	0.377119	20000
508	0.456861	0.197254	20000
509	0.456867	0.356298	20000
510	0.335749	0.545828	20000
511	0.283282	0.287799	20000
512	0.324658	0.424424	20000
513	0.511046	0.213936	20000
514	0.388105	0.199459	20000
515	0.403825	0.606161	20000
516	0.434842	0.313342	20000
517	0.323870	0.280675	20000
518	0.263983	0.565445	20000
519	0.539291	0.318074	20000
520	0.410786	0.397858	20000
521	0.564196	0.442308	20000
522	0.282483	0.433876	20000
523	0.293655	0.567882	20000
524	0.315361	0.240413	20000
525	0.313592	0.587949	20000
526	0.261912	0.356179	20000
527	0.450038	0.278033	20000
528	0.548165	0.267881	20000
529	0.468099	0.275971	20000
530	0.590515	0.326548	20000
531	0.433386	0.357323	20000
532	0.195953	0.454901	20000
533	0.417477	0.287254	20000
534	0.318282	0.386559	20000
535	0.357138	0.240090	20000
536	0.534118	0.423143	20000
537	0.244883	0.321506	20000
538	0.562095	0.303607	20000
539	0.466869	0.527650	20000
540	0.547626	0.552170	20000
541	0.440435	0.214895	20000
542	0.433171	0.257191	20000
543	0.549554	0.435754	20000
544	0.349118	0.485173	20000
545	0.509520	0.331840	20000
546	0.252296	0.551410	20000
547	0.373068	0.530384	20000
548	0.351734	0.216640	20000
549	0.397521	0.529419	20000
550	0.599846	0.329237	20000
551	0.412440	0.233176	20000
552	0.507321	0.355304	20000
553	0.347296	0.328020	20000
554	0.441896	0.295654	20000
555	0.200706	0.315158	20000
556	0.258958	0.287085	20000
557	0.365822	0.290156	20000
558	0.395391	0.513834	20000
559	0.444426	0.491093	20000
560	0.486335	0.541708	20000
561	0.276927	0.397356	20000
562	0.420676	0.587575	20000
563	0.244296	0.513221	20000
564	0.419227	0.392236	20000
565	0.414618	0.260852	20000
566	0.385373	0.358263	20000
567	0.492933	0.355636	20000
568	0.488512	0.218501	20000
569	0.383986	0.442649	20000
570	0.405094	0.391134	20000
571	0.338723	0.395093	20000
572	0.551026	0.364631	20000
573	0.476935	0.333444	20000
574	0.400093	0.248206	20000
575	0.235152	0.434464	20000
576	0.453089	0.304997	20000
577	0.274880	0.218141	20000
578	0.478307	0.553244	20000
579	0.415159	0.329835	20000
580	0.297702	0.447595	20000
581	0.247413	0.349796	20000
582	0.371808	0.333163	20000
583	0.293701	0.562510	20000
584	0.290441	0.586392	20000
585	0.378262	0.588814	20000
586	0.270921	0.542038	20000
587	0.433867	0.228701	20000
588	0.415806	0.340413	20000
589	0.466436	0.485632	20000
590	0.236321	0.533613	20000
591	0.377549	0.213384	20000
592	0.415365	0.405961	20000
593	0.395312	0.519448	20000
594	0.429870	0.306084	20000
595	0.460624	0.297846	20000
596	0.577634	0.276168	20000
597	0.221180	0.329448	20000
598	0.487635	0.500243	20000
599	0.568205	0.433488	20000
600	0.495335	0.305950	20000
601	0.341116	0.316339	20000
602	0.370650	0.328162	20000
603	0.527342	0.226649	20000
604	0.585555	0.280851	20000
605	0.247878	0.526467	20000
606	0.330343	0.372102	20000
607	0.463301	0.607147	20000
608	0.583625	0.357992	20000
609	0.206883	0.465320	20000
610	0.362400	0.334800	20000
611	0.283260	0.334499	20000
612	0.446828	0.298379	20000
613	0.351309	0.278722	20000
614	0.369847	0.180746	20000
615	0.433925	0.222470	20000
616	0.557837	0.306417	20000
617	0.432406	0.521293	20000
618	0.358711	0.203847	20000
619	0.511121	0.558073	20000
620	0.295554	0.277820	20000
621	0.476957	0.233876	20000
622	0.272283	0.237340	20000
623	0.473200	0.545605	20000
624	0.458815	0.601679	20000
625	0.443737	0.201961	20000
626	0.435875	0.592318	20000
627	0.285510	0.472810	20000
628	0.414115	0.359240	20000
629	0.362755	0.570859	20000
630	0.225198	0.322575	20000
631	0.201436	0.419934	20000
632	0.351854	0.283948	20000
633	0.447335	0.257552	20000
634	0.276447	0.363130	20000
635	0.512077	0.322886	20000
636	0.407749	0.199448	20000
637	0.393143	0.595777	20000
638	0.457703	0.331213	20000
639	0.270353	0.220738	20000
640	0.477987	0.209558	20000
641	0.501066	0.448882	20000
642	0.321157	0.595179	20000
643	0.220224	0.482265	20000
644	0.423243	0.562579	20000
645	0.460403	0.555013	20000
646	0.412748	0.243441	20000
647	0.293651	0.548743	20000
648	0.462413	0.193584	20000
649	0.219668	0.518297	20000
650	0.322713	0.412795	20000
651	0.231988	0.279029	20000
652	0.260254	0.428449	20000
653	0.234886	0.253036	20000
654	0.498372	0.292694	20000
655	0.264755	0.335795	20000
656	0.508549	0.480013	20000
657	0.522118	0.433291	20000
658	0.397019	0.619557	20000
659	0.433439	0.387386	20000
660	0.348658	0.256231	20000
661	0.505067	0.530477	20000
662	0.207119	0.292905	20000
663	0.284854	0.345311	20000
664	0.370786	0.423126	20000
665	0.415535	0.370245	20000
666	0.514071	0.491660	20000
667	0.458083	0.440097	20000
668	0.594365	0.366301	20000
669	0.532933	0.495060	20000
670	0.374915	0.237165	20000
671	0.294584	0.421777	20000
672	0.371287	0.605818	20000
673	0.328006	0.500473	20000
674	0.399722	0.354029	20000
675	0.448964	0.408036	20000
676	0.429650	0.488247	20000
677	0.519421	0.536480	20000
678	0.416457	0.190931	20000
679	0.214098	0.482281	20000
680	0.469724	0.466763	20000
681	0.397475	0.534414	20000
682	0.546165	0.234460	20000
683	0.405757	0.331777	20000
684	0.477621	0.606536	20000
685	0.384195	0.236959	20000
686	0.436655	0.182656	20000
687	0.329173	0.510642	20000
688	0.269118	0.379708	20000
689	0.270809	0.536337	20000
690	0.342040	0.351458	20000
691	0.273748	0.440525	20000
692	0.322049	0.407721	20000
693	0.455551	0.386295	20000
694	0.442231	0.461842	20000
695	0.557010	0.418795	20000
696	0.356008	0.552883	20000
697	0.485736	0.536200	20000
698	0.482861	0.405691	20000
699	0.478439	0.414158	20000
700	0.548625	0.282418	20000
701	0.545864	0.480300	20000
702	0.591043	0.432449	20000
703	0.295424	0.319516	20000
704	0.276755	0.505462	20000
705	0.412908	0.611109	20000
706	0.518138	0.401865	20000
707	0.344308	0.237636	20000
708	0.510410	0.465192	20000
709	0.225634	0.383529	20000
710	0.564728	0.489080	20000
711	0.430587	0.418847	20000
712	0.373563	0.535860	20000
713	0.361349	0.384878	20000
714	0.567744	0.484972	20000
715	0.384928	0.556228	20000
716	0.344576	0.594250	20000
717	0.426042	0.614052	20000
718	0.443662	0.410549	20000
719	0.441513	0.290098	20000
720	0.277454	0.511732	20000
721	0.616131	0.413805	20000
722	0.472322	0.401595	20000
723	0.580867	0.500802	20000
724	0.414779	0.436292	20000
725	0.385358	0.247960	20000
726	0.326817	0.313737	20000
727	0.476503	0.583727	20000
728	0.549454	0.383617	20000
729	0.340739	0.490728	20000
730	0.411796	0.415230	20000
731	0.425384	0.446119	20000
732	0.478455	0.460359	20000
733	0.333457	0.357788	20000
734	0.518201	0.324581	20000
735	0.513828	0.303464	20000
736	0.391427	0.179520	20000
737	0.529961	0.285504	20000
738	0.407716	0.377788	20000
739	0.454700	0.346344	20000
740	0.201243	0.425034	20000
741	0.447085	0.252018	20000
742	0.499181	0.362779	20000
743	0.279904	0.225501	20000
744	0.410835	0.268975	20000
745	0.475917	0.567552	20000
746	0.389042	0.289318	20000
747	0.280559	0.429112	20000
748	0.199628	0.306131	20000
749	0.261258	0.264310	20000
750	0.226813	0.327450	20000
751	0.538844	0.415365	20000
752	0.524754	0.218486	20000
753	0.412979	0.379437	20000
754	0.307971	0.375925	20000
755	0.397888	0.545801	20000
756	0.298608	0.493888	20000
757	0.450160	0.208877	20000
758	0.551262	0.298656	20000
759	0.608946	0.365743	20000
760	0.581607	0.433353	20000
761	0.510723	0.542514	20000
762	0.449499	0.492509	20000
763	0.554048	0.326050	20000
764	0.284149	0.293793	20000
765	0.407637	0.372152	20000
766	0.484053	0.221824	20000
767	0.530515	0.514555	20000
768	0.440980	0.345576	20000
769	0.273247	0.406853	20000
770	0.417676	0.246149	20000
771	0.452029	0.195612	20000
772	0.284622	0.217694	20000
773	0.193681	0.443104	20000
774	0.276270	0.316633	20000
775	0.233083	0.351711	20000
776	0.343144	0.290229	20000
777	0.406320	0.539700	20000
778	0.383587	0.615777	20000
779	0.489956	0.259136	20000
780	0.422881	0.323315	20000
781	0.268572	0.240674	20000
782	0.461580	0.393068	20000
783	0.224647	0.423607	20000
784	0.354040	0.305232	20000
785	0.536591	0.449994	20000
786	0.404674	0.472705	20000
787	0.517199	0.390415	20000
788	0.568281	0.541367	20000
789	0.546648	0.327534	20000
790	0.466796	0.329095	20000
791	0.509725	0.448854	20000
792	0.513986	0.485983	20000
793	0.272924	0.371252	20000
794	0.242962	0.352482	20000
795	0.361912	0.464065	20000
796	0.439297	0.235333	20000
797	0.241499	0.421325	20000
798	0.560406	0.403574	20000
799	0.293887	0.527371	20000
800	0.245011	0.288176	20000
801	0.347073	0.560279	20000
802	0.203441	0.309949	20000
803	0.319031	0.357733	20000
804	0.386113	0.576834	20000
805	0.517248	0.295373	20000
806	0.368174	0.307868	20000
807	0.493289	0.519522	20000
808	0.509150	0.407321	20000
809	0.274390	0.258814	20000
810	0.453226	0.438522	20000
811	0.379866	0.380099	20000
812	0.234246	0.545785	20000
813	0.598820	0.487536	20000
814	0.376747	0.430600	20000
815	0.265239	0.423938	20000
816	0.285341	0.426965	20000
817	0.257571	0.507031	20000
818	0.521770	0.387392	20000
819	0.391120	0.476269	20000
820	0.282343	0.481633	20000
821	0.535914	0.542349	20000
822	0.494060	0.296092	20000
823	0.594993	0.440769	20000
824	0.503604	0.259512	20000
825	0.561397	0.414365	20000
826	0.568785	0.526401	20000
827	0.445019	0.242160	20000
828	0.440011	0.209875	20000
829	0.400170	0.329875	20000
830	0.569460	0.280831	20000
831	0.326129	0.375784	20000
832	0.429759	0.413764	20000
833	0.547333	0.372926	20000
834	0.492740	0.350228	20000
835	0.365549	0.190239	20000
836	0.556040	0.407310	20000
837	0.372673	0.509218	20000
838	0.566225	0.506036	20000
839	0.559111	0.487545	20000
840	0.315010	0.246397	20000
841	0.479865	0.355047	20000
842	0.563681	0.526009	20000
843	0.569635	0.455367	20000
844	0.487522	0.248738	20000
845	0.392467	0.401068	20000
846	0.468649	0.405006	20000
847	0.556030	0.250609	20000
848	0.304476	0.417203	20000
849	0.365664	0.444303	20000
850	0.375830	0.189529	20000
851	0.325996	0.207684	20000
852	0.507928	0.426787	20000
853	0.333408	0.468198	20000
854	0.328669	0.278903	20000
855	0.615991	0.446195	20000
856	0.278344	0.249966	20000
857	0.470206	0.420531	20000
858	0.541531	0.230684	20000
859	0.457654	0.480960	20000
860	0.527330	0.574660	20000
861	0.200010	0.465516	20000
862	0.376252	0.383464	20000
863	0.394537	0.497637	20000
864	0.528191	0.274655	20000
865	0.252254	0.529895	20000
866	0.333165	0.327886	20000
867	0.491437	0.445280	20000
868	0.405127	0.385720	20000
869	0.257079	0.364780	20000
870	0.383533	0.342379	20000
871	0.512684	0.567869	20000
872	0.476499	0.268948	20000
873	0.476361	0.588909	20000
874	0.411505	0.222186	20000
875	0.483026	0.211520	20000
876	0.303779	0.501863	20000
877	0.302162	0.403339	20000
878	0.532313	0.325679	20000
879	0.517183	0.255259	20000
880	0.533494	0.413031	20000
881	0.350450	0.445723	20000
882	0.266677	0.554975	20000
883	0.500327	0.516075	20000
884	0.336427	0.188043	20000
885	0.398726	0.423709	20000
886	0.564952	0.494671	20000
887	0.480459	0.306196	20000
888	0.262169	0.314850	20000
889	0.321467	0.198352	20000
890	0.522911	0.577689	20000
891	0.383797	0.539427	20000
892	0.245334	0.311490	20000
893	0.280937	0.580227	20000
894	0.464599	0.454410	20000
895	0.552674	0.350702	20000
896	0.569034	0.322253	20000
897	0.556953	0.331155	20000
898	0.461257	0.611834	20000
899	0.420460	0.444526	20000
900	0.279482	0.561751	20000
901	0.427217	0.553633	20000
902	0.343287	0.584111	20000
903	0.443206	0.536144	20000
904	0.242891	0.394049	20000
905	0.184902	0.388169	20000
906	0.562473	0.424210	20000
907	0.302520	0.455818	20000
908	0.422046	0.599517	20000
909	0.505247	0.440665	20000
910	0.540808	0.447381	20000
911	0.495070	0.400362	20000
912	0.301252	0.398446	20000
913	0.526195	0.288753	20000
914	0.395666	0.303468	20000
915	0.519846	0.417536	20000
916	0.438083	0.254004	20000
917	0.341034	0.233499	20000
918	0.544099	0.515413	20000
919	0.211689	0.442031	20000
920	0.317232	0.293579	20000
921	0.473614	0.283033	20000
922	0.552280	0.462338	20000
923	0.206784	0.504439	20000
924	0.366932	0.386493	20000
925	0.431267	0.347085	20000
926	0.388785	0.546212	20000
927	0.517185	0.290341	20000
928	0.485389	0.531173	20000
929	0.242968	0.470475	20000
930	0.391317	0.522299	20000
931	0.403234	0.285797	20000
932	0.342239	0.456932	20000
